股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
00757,2021-03-02,2021-03-03,48.53,48.23,-0.62,1,失敗
00762,2021-03-02,2021-03-03,37.78,37.28,-1.32,1,失敗
00830,2021-03-02,2021-03-03,27.53,27.18,-1.27,1,失敗
00851,2021-03-02,2021-03-03,29.52,29.24,-0.95,1,失敗
5543,2021-03-02,2021-03-09,58.0,62.9,8.45,7,勝利
8099,2021-03-02,2021-03-05,26.8,29.15,8.77,3,勝利
3652,2021-03-03,2021-03-04,20.35,19.95,-1.97,1,失敗
1568,2021-03-04,2021-03-09,29.8,27.3,-8.39,5,失敗
1586,2021-03-04,2021-03-05,46.15,46.0,-0.33,1,失敗
2419,2021-03-04,2021-03-09,23.85,23.35,-2.1,5,失敗
4554,2021-03-04,2021-03-11,27.7,34.8,25.63,7,勝利
6284,2021-03-04,2021-03-05,73.5,74.4,1.22,1,勝利
8064,2021-03-04,2021-03-05,14.9,14.8,-0.67,1,失敗
3285,2021-03-05,2021-03-08,23.0,22.3,-3.04,3,失敗
8443,2021-03-05,2021-03-12,11.7,11.5,-1.71,7,失敗
00645,2021-03-08,2021-03-15,24.74,25.59,3.44,7,勝利
2441,2021-03-08,2021-03-09,66.4,65.7,-1.05,1,失敗
3046,2021-03-08,2021-03-15,16.6,15.8,-4.82,7,失敗
00714,2021-03-09,2021-03-16,19.03,19.93,4.73,7,勝利
5475,2021-03-09,2021-03-16,4.04,5.24,29.7,7,勝利
00770,2021-03-10,2021-03-11,32.76,32.75,-0.03,1,失敗
2206,2021-03-10,2021-03-11,31.9,31.55,-1.1,1,失敗
3580,2021-03-10,2021-03-15,54.2,52.7,-2.77,5,失敗
6261,2021-03-10,2021-03-17,64.1,64.7,0.94,7,勝利
6265,2021-03-10,2021-03-11,7.45,7.52,0.94,1,勝利
00728,2021-03-11,2021-03-12,27.53,27.63,0.36,1,勝利
2455,2021-03-11,2021-03-15,108.5,109.0,0.46,4,勝利
3026,2021-03-11,2021-03-18,125.5,127.0,1.2,7,勝利
6415,2021-03-11,2021-03-12,2615.0,2530.0,-3.25,1,失敗
00851,2021-03-12,2021-03-15,29.09,28.74,-1.2,3,失敗
1336,2021-03-12,2021-03-19,23.8,25.0,5.04,7,勝利
2327,2021-03-12,2021-03-15,572.0,580.0,1.4,3,勝利
2302,2021-03-15,2021-03-22,22.25,21.2,-4.72,7,失敗
2404,2021-03-15,2021-03-16,235.5,234.0,-0.64,1,失敗
3206,2021-03-15,2021-03-22,37.6,37.85,0.66,7,勝利
00678,2021-03-16,2021-03-19,28.59,28.14,-1.57,3,失敗
1599,2021-03-16,2021-03-17,37.25,37.2,-0.13,1,失敗
2388,2021-03-16,2021-03-18,51.9,49.5,-4.62,2,失敗
2351,2021-03-18,2021-03-19,83.3,81.5,-2.16,1,失敗
4994,2021-03-18,2021-03-25,77.7,78.6,1.16,7,勝利
00770,2021-03-22,2021-03-25,33.25,33.05,-0.6,3,失敗
3016,2021-03-22,2021-03-29,72.0,71.4,-0.83,7,失敗
0057,2021-03-23,2021-03-24,90.25,88.9,-1.5,1,失敗
00652,2021-03-23,2021-03-24,25.79,25.5,-1.12,1,失敗
6510,2021-03-23,2021-03-30,902.0,909.0,0.78,7,勝利
9902,2021-03-24,2021-03-25,11.65,11.35,-2.58,1,失敗
00663L,2021-03-25,2021-04-01,96.9,103.65,6.97,7,勝利
1414,2021-03-25,2021-03-26,12.6,13.85,9.92,1,勝利
2331,2021-03-25,2021-03-30,33.1,32.0,-3.32,5,失敗
2454,2021-03-25,2021-04-01,949.0,961.0,1.26,7,勝利
4919,2021-03-25,2021-04-01,47.0,58.2,23.83,7,勝利
6568,2021-03-25,2021-04-01,143.0,162.0,13.29,7,勝利
0057,2021-03-26,2021-04-06,90.4,92.95,2.82,11,勝利
00770,2021-03-26,2021-04-06,33.15,35.13,5.97,11,勝利
6121,2021-03-26,2021-03-29,365.0,368.0,0.82,3,勝利
6431,2021-03-26,2021-03-29,33.65,34.6,2.82,3,勝利
8072,2021-03-26,2021-03-29,28.65,29.0,1.22,3,勝利
9930,2021-03-26,2021-04-06,46.1,46.6,1.08,11,勝利
00652,2021-03-29,2021-03-30,25.44,25.68,0.94,1,勝利
00715L,2021-03-29,2021-03-30,6.52,6.86,5.21,1,勝利
00763U,2021-03-29,2021-03-30,26.45,26.49,0.15,1,勝利
2239,2021-03-29,2021-04-07,99.9,102.0,2.1,9,勝利
2329,2021-03-29,2021-04-01,17.3,16.4,-5.2,3,失敗
2330,2021-03-29,2021-03-30,599.0,597.0,-0.33,1,失敗
2540,2021-03-29,2021-04-07,67.7,79.7,17.73,9,勝利
3552,2021-03-29,2021-04-07,312.5,312.5,0.0,9,失敗
6279,2021-03-29,2021-04-07,122.5,122.0,-0.41,9,失敗
6667,2021-03-29,2021-04-07,67.3,68.2,1.34,9,勝利
8121,2021-03-29,2021-04-07,19.05,19.45,2.1,9,勝利
9910,2021-03-29,2021-03-30,195.5,195.0,-0.26,1,失敗
00642U,2021-03-30,2021-03-31,10.54,10.44,-0.95,1,失敗
1626,2021-03-30,2021-04-08,27.1,27.75,2.4,9,勝利
5484,2021-03-30,2021-03-31,15.9,15.5,-2.52,1,失敗
6021,2021-03-30,2021-03-31,20.25,19.9,-1.73,1,失敗
6175,2021-03-30,2021-04-08,39.5,41.1,4.05,9,勝利
6508,2021-03-30,2021-03-31,30.45,30.45,0.0,1,失敗
00653L,2021-03-31,2021-04-01,34.95,34.96,0.03,1,勝利
1736,2021-03-31,2021-04-01,86.0,86.7,0.81,1,勝利
2007,2021-03-31,2021-04-01,9.29,8.96,-3.55,1,失敗
3144,2021-03-31,2021-04-09,39.9,46.2,15.79,9,勝利
4439,2021-03-31,2021-04-01,155.0,155.5,0.32,1,勝利
00693U,2021-04-01,2021-04-08,21.88,21.42,-2.1,7,失敗
00743,2021-04-01,2021-04-06,28.52,28.85,1.16,5,勝利
00762,2021-04-01,2021-04-12,37.59,39.44,4.92,11,勝利
1528,2021-04-01,2021-04-12,10.1,10.55,4.46,11,勝利
1541,2021-04-01,2021-04-06,58.2,56.7,-2.58,5,失敗
3682,2021-04-01,2021-04-06,9.59,9.55,-0.42,5,失敗
5014,2021-04-01,2021-04-12,18.95,19.25,1.58,11,勝利
5531,2021-04-01,2021-04-06,14.25,14.75,3.51,5,勝利
00737,2021-04-06,2021-04-13,33.4,33.22,-0.54,7,失敗
00763U,2021-04-06,2021-04-08,26.84,26.78,-0.22,2,失敗
00875,2021-04-06,2021-04-13,30.79,30.84,0.16,7,勝利
1468,2021-04-06,2021-04-07,14.2,14.1,-0.7,1,失敗
2355,2021-04-06,2021-04-13,33.6,33.85,0.74,7,勝利
3684,2021-04-06,2021-04-13,40.4,39.4,-2.48,7,失敗
4439,2021-04-06,2021-04-09,160.0,156.5,-2.19,3,失敗
6021,2021-04-06,2021-04-07,20.0,19.95,-0.25,1,失敗
6226,2021-04-06,2021-04-13,10.6,11.0,3.77,7,勝利
8390,2021-04-06,2021-04-07,34.25,34.85,1.75,1,勝利
9902,2021-04-06,2021-04-07,11.3,11.35,0.44,1,勝利
2466,2021-04-07,2021-04-14,34.15,34.25,0.29,7,勝利
4552,2021-04-07,2021-04-08,36.1,35.55,-1.52,1,失敗
8011,2021-04-07,2021-04-08,20.85,21.45,2.88,1,勝利
2511,2021-04-08,2021-04-15,11.3,11.4,0.88,7,勝利
3521,2021-04-08,2021-04-09,16.6,16.55,-0.3,1,失敗
3522,2021-04-08,2021-04-13,14.4,13.85,-3.82,5,失敗
3533,2021-04-08,2021-04-09,509.0,496.5,-2.46,1,失敗
3609,2021-04-08,2021-04-12,38.15,36.5,-4.33,4,失敗
4207,2021-04-08,2021-04-15,13.0,13.4,3.08,7,勝利
6108,2021-04-08,2021-04-09,21.8,22.25,2.06,1,勝利
6241,2021-04-08,2021-04-09,25.75,25.8,0.19,1,勝利
8176,2021-04-08,2021-04-12,9.6,9.43,-1.77,4,失敗
8930,2021-04-08,2021-04-15,15.1,16.5,9.27,7,勝利
6654,2021-04-09,2021-04-16,69.4,72.3,4.18,7,勝利
2748,2021-04-12,2021-04-13,43.8,43.7,-0.23,1,失敗
2834,2021-04-12,2021-04-14,9.88,9.8,-0.81,2,失敗
4108,2021-04-12,2021-04-14,29.05,27.05,-6.88,2,失敗
5251,2021-04-12,2021-04-14,14.4,15.2,5.56,2,勝利
3673,2021-04-13,2021-04-14,48.65,47.75,-1.85,1,失敗
2634,2021-04-14,2021-04-21,29.2,30.3,3.77,7,勝利
4439,2021-04-14,2021-04-15,154.5,155.5,0.65,1,勝利
3297,2021-04-15,2021-04-22,18.9,19.1,1.06,7,勝利
3443,2021-04-15,2021-04-19,440.0,406.5,-7.61,4,失敗
3529,2021-04-15,2021-04-19,873.0,849.0,-2.75,4,失敗
4737,2021-04-15,2021-04-22,80.4,79.0,-1.74,7,失敗
6594,2021-04-15,2021-04-16,57.2,52.4,-8.39,1,失敗
6669,2021-04-15,2021-04-22,842.0,854.0,1.43,7,勝利
1731,2021-04-16,2021-04-23,19.1,20.6,7.85,7,勝利
3260,2021-04-16,2021-04-23,86.7,103.5,19.38,7,勝利
4973,2021-04-16,2021-04-19,26.2,25.95,-0.95,3,失敗
5263,2021-04-16,2021-04-22,139.0,143.5,3.24,6,勝利
5531,2021-04-16,2021-04-19,14.8,15.7,6.08,3,勝利
5533,2021-04-16,2021-04-19,16.5,16.55,0.3,3,勝利
6443,2021-04-16,2021-04-19,44.0,42.15,-4.2,3,失敗
8271,2021-04-16,2021-04-23,43.85,53.5,22.01,7,勝利
2371,2021-04-19,2021-04-22,27.3,26.6,-2.56,3,失敗
2596,2021-04-19,2021-04-20,21.65,21.6,-0.23,1,失敗
3036,2021-04-19,2021-04-26,47.15,53.6,13.68,7,勝利
3491,2021-04-19,2021-04-22,76.0,73.2,-3.68,3,失敗
3521,2021-04-19,2021-04-20,15.4,15.65,1.62,1,勝利
3645,2021-04-19,2021-04-26,58.7,57.2,-2.56,7,失敗
6216,2021-04-19,2021-04-20,25.95,26.0,0.19,1,勝利
6257,2021-04-19,2021-04-20,52.0,52.1,0.19,1,勝利
8084,2021-04-19,2021-04-20,82.4,82.2,-0.24,1,失敗
8401,2021-04-19,2021-04-26,14.65,14.9,1.71,7,勝利
2838A,2021-04-20,2021-04-21,53.2,53.2,0.0,1,失敗
3044,2021-04-20,2021-04-21,140.5,139.5,-0.71,1,失敗
4555,2021-04-20,2021-04-21,57.2,56.1,-1.92,1,失敗
4566,2021-04-20,2021-04-21,62.5,60.3,-3.52,1,失敗
6176,2021-04-20,2021-04-21,125.0,126.5,1.2,1,勝利
3122,2021-04-21,2021-04-22,40.2,37.75,-6.09,1,失敗
00678,2021-04-22,2021-04-29,27.88,28.18,1.08,7,勝利
00712,2021-04-22,2021-04-23,14.13,14.13,0.0,1,失敗
00830,2021-04-22,2021-04-23,28.35,28.0,-1.23,1,失敗
2908,2021-04-22,2021-04-23,26.3,26.3,0.0,1,失敗
0052,2021-04-23,2021-05-03,127.35,126.0,-1.06,10,失敗
00650L,2021-04-23,2021-04-27,30.6,30.59,-0.03,4,失敗
00736,2021-04-23,2021-05-03,23.81,23.54,-1.13,10,失敗
2912,2021-04-23,2021-04-26,273.5,274.5,0.37,3,勝利
6204,2021-04-23,2021-04-26,106.0,106.5,0.47,3,勝利
2302,2021-04-26,2021-04-29,22.65,21.6,-4.64,3,失敗
2330,2021-04-26,2021-04-28,610.0,602.0,-1.31,2,失敗
2395,2021-04-26,2021-04-27,352.0,354.0,0.57,1,勝利
5425,2021-04-26,2021-04-27,56.8,55.9,-1.58,1,失敗
5543,2021-04-26,2021-05-04,64.1,61.8,-3.59,8,失敗
6215,2021-04-26,2021-04-27,23.95,23.45,-2.09,1,失敗
6241,2021-04-26,2021-04-27,25.3,24.7,-2.37,1,失敗
6266,2021-04-26,2021-05-03,21.75,21.2,-2.53,7,失敗
2748,2021-04-27,2021-04-28,43.5,43.75,0.57,1,勝利
3543,2021-04-27,2021-04-28,29.85,29.9,0.17,1,勝利
4114,2021-04-27,2021-05-04,26.75,25.55,-4.49,7,失敗
4152,2021-04-27,2021-04-28,88.9,84.0,-5.51,1,失敗
4174,2021-04-27,2021-04-28,137.0,134.0,-2.19,1,失敗
6281,2021-04-27,2021-04-28,83.8,84.4,0.72,1,勝利
6603,2021-04-27,2021-05-03,16.05,14.15,-11.84,6,失敗
5283,2021-04-28,2021-04-29,130.5,128.0,-1.92,1,失敗
8046,2021-04-28,2021-04-29,316.0,318.5,0.79,1,勝利
00652,2021-05-04,2021-05-05,24.62,24.5,-0.49,1,失敗
00653L,2021-05-04,2021-05-05,33.8,33.55,-0.74,1,失敗
8046,2021-05-05,2021-05-06,289.0,305.0,5.54,1,勝利
00652,2021-05-06,2021-05-11,24.58,24.8,0.9,5,勝利
00692,2021-05-06,2021-05-11,35.01,34.45,-1.6,5,失敗
2353,2021-05-06,2021-05-07,35.0,34.15,-2.43,1,失敗
2465,2021-05-06,2021-05-07,42.5,45.2,6.35,1,勝利
2548,2021-05-06,2021-05-07,93.2,93.7,0.54,1,勝利
2852,2021-05-06,2021-05-07,13.6,13.7,0.74,1,勝利
4104,2021-05-06,2021-05-07,58.2,58.6,0.69,1,勝利
4438,2021-05-06,2021-05-07,128.5,128.5,0.0,1,失敗
5289,2021-05-06,2021-05-07,175.0,180.5,3.14,1,勝利
5880,2021-05-06,2021-05-07,21.2,21.5,1.42,1,勝利
6214,2021-05-06,2021-05-11,90.9,88.2,-2.97,5,失敗
6672,2021-05-06,2021-05-11,92.6,93.0,0.43,5,勝利
8422,2021-05-06,2021-05-11,177.5,174.0,-1.97,5,失敗
8942,2021-05-06,2021-05-12,69.2,64.6,-6.65,6,失敗
006208,2021-05-07,2021-05-10,80.1,79.45,-0.81,3,失敗
00850,2021-05-07,2021-05-11,34.57,33.4,-3.38,4,失敗
1507,2021-05-07,2021-05-10,62.7,64.2,2.39,3,勝利
1626,2021-05-07,2021-05-11,28.15,27.85,-1.07,4,失敗
2317,2021-05-07,2021-05-10,117.5,113.0,-3.83,3,失敗
2328,2021-05-07,2021-05-10,41.6,39.2,-5.77,3,失敗
2347,2021-05-07,2021-05-12,56.1,56.3,0.36,5,勝利
2388,2021-05-07,2021-05-10,54.6,54.3,-0.55,3,失敗
2480,2021-05-07,2021-05-11,72.9,70.3,-3.57,4,失敗
3023,2021-05-07,2021-05-10,263.5,258.0,-2.09,3,失敗
3388,2021-05-07,2021-05-10,77.7,77.8,0.13,3,勝利
3543,2021-05-07,2021-05-10,28.85,28.35,-1.73,3,失敗
3576,2021-05-07,2021-05-10,14.3,14.4,0.7,3,勝利
5287,2021-05-07,2021-05-11,243.5,237.5,-2.46,4,失敗
6203,2021-05-07,2021-05-10,115.0,115.0,0.0,3,失敗
6204,2021-05-07,2021-05-10,107.5,106.0,-1.4,3,失敗
8046,2021-05-07,2021-05-10,318.0,307.0,-3.46,3,失敗
00689R,2021-05-10,2021-05-17,14.99,15.18,1.27,7,勝利
00861,2021-05-10,2021-05-11,28.67,27.83,-2.93,1,失敗
1457,2021-05-10,2021-05-11,19.4,19.3,-0.52,1,失敗
1465,2021-05-10,2021-05-11,13.6,13.2,-2.94,1,失敗
2231,2021-05-10,2021-05-11,233.5,214.5,-8.14,1,失敗
2399,2021-05-10,2021-05-11,31.45,28.35,-9.86,1,失敗
2643,2021-05-10,2021-05-11,66.5,62.9,-5.41,1,失敗
3006,2021-05-10,2021-05-11,137.5,124.0,-9.82,1,失敗
3019,2021-05-10,2021-05-11,82.5,77.6,-5.94,1,失敗
3034,2021-05-10,2021-05-11,545.0,491.0,-9.91,1,失敗
4157,2021-05-10,2021-05-11,24.2,23.15,-4.34,1,失敗
6195,2021-05-10,2021-05-12,60.9,54.7,-10.18,2,失敗
6292,2021-05-10,2021-05-11,41.05,40.4,-1.58,1,失敗
6494,2021-05-10,2021-05-11,109.0,98.1,-10.0,1,失敗
6523,2021-05-10,2021-05-12,80.8,76.0,-5.94,2,失敗
6803,2021-05-10,2021-05-11,222.5,220.5,-0.9,1,失敗
6582,2021-05-12,2021-05-13,291.5,290.0,-0.51,1,失敗
2357,2021-05-13,2021-05-14,379.5,380.0,0.13,1,勝利
2608,2021-05-13,2021-05-14,47.9,44.8,-6.47,1,失敗
3118,2021-05-13,2021-05-14,32.95,31.6,-4.1,1,失敗
6419,2021-05-13,2021-05-20,17.15,20.55,19.83,7,勝利
00668,2021-05-14,2021-05-19,34.55,34.2,-1.01,5,失敗
00852L,2021-05-14,2021-05-19,20.36,20.06,-1.47,5,失敗
1102,2021-05-14,2021-05-17,49.0,48.45,-1.12,3,失敗
2412,2021-05-14,2021-05-17,113.5,112.5,-0.88,3,失敗
2458,2021-05-14,2021-05-17,193.0,188.0,-2.59,3,失敗
2491,2021-05-14,2021-05-17,21.3,20.4,-4.23,3,失敗
2882,2021-05-14,2021-05-17,51.5,48.65,-5.53,3,失敗
2915,2021-05-14,2021-05-17,82.9,78.2,-5.67,3,失敗
3218,2021-05-14,2021-05-17,311.5,281.0,-9.79,3,失敗
4205,2021-05-14,2021-05-17,114.5,112.0,-2.18,3,失敗
4919,2021-05-14,2021-05-17,63.5,57.2,-9.92,3,失敗
5274,2021-05-14,2021-05-17,1910.0,1930.0,1.05,3,勝利
5306,2021-05-14,2021-05-17,219.0,200.5,-8.45,3,失敗
5604,2021-05-14,2021-05-17,86.2,82.3,-4.52,3,失敗
5871,2021-05-14,2021-05-17,195.5,187.0,-4.35,3,失敗
5876,2021-05-14,2021-05-17,42.65,41.3,-3.17,3,失敗
6506,2021-05-14,2021-05-17,16.35,16.3,-0.31,3,失敗
6679,2021-05-14,2021-05-17,302.5,316.0,4.46,3,勝利
8046,2021-05-14,2021-05-17,290.0,302.0,4.14,3,勝利
8048,2021-05-14,2021-05-17,35.15,33.9,-3.56,3,失敗
8069,2021-05-14,2021-05-17,56.8,52.2,-8.1,3,失敗
8081,2021-05-14,2021-05-17,205.0,196.0,-4.39,3,失敗
8436,2021-05-14,2021-05-17,235.0,215.0,-8.51,3,失敗
9914,2021-05-14,2021-05-17,318.0,302.0,-5.03,3,失敗
9945,2021-05-14,2021-05-17,51.0,48.45,-5.0,3,失敗
00646,2021-05-17,2021-05-19,35.79,35.01,-2.18,2,失敗
00647L,2021-05-17,2021-05-19,61.4,59.6,-2.93,2,失敗
00712,2021-05-17,2021-05-19,14.18,14.2,0.14,2,勝利
00715L,2021-05-17,2021-05-20,7.43,7.15,-3.77,3,失敗
1210,2021-05-17,2021-05-18,54.5,57.0,4.59,1,勝利
1762,2021-05-17,2021-05-18,65.3,63.9,-2.14,1,失敗
1783,2021-05-17,2021-05-18,33.7,31.8,-5.64,1,失敗
6509,2021-05-17,2021-05-18,28.5,28.65,0.53,1,勝利
2376,2021-05-18,2021-05-19,115.0,113.0,-1.74,1,失敗
5274,2021-05-18,2021-05-19,1900.0,1915.0,0.79,1,勝利
5525,2021-05-18,2021-05-20,24.95,24.55,-1.6,2,失敗
5871,2021-05-18,2021-05-19,197.0,201.5,2.28,1,勝利
5876,2021-05-18,2021-05-19,43.6,42.9,-1.61,1,失敗
8046,2021-05-18,2021-05-19,310.0,303.5,-2.1,1,失敗
9904,2021-05-18,2021-05-25,34.25,37.0,8.03,7,勝利
1905,2021-05-19,2021-05-20,22.25,21.1,-5.17,1,失敗
2540,2021-05-19,2021-05-20,73.2,73.6,0.55,1,勝利
2609,2021-05-19,2021-05-26,80.5,98.8,22.73,7,勝利
2615,2021-05-19,2021-05-26,94.6,128.0,35.31,7,勝利
2637,2021-05-19,2021-05-20,64.9,61.7,-4.93,1,失敗
8016,2021-05-19,2021-05-20,260.0,234.5,-9.81,1,失敗
8358,2021-05-19,2021-05-20,78.6,74.0,-5.85,1,失敗
2353,2021-05-20,2021-05-21,30.65,30.9,0.82,1,勝利
2603,2021-05-20,2021-05-27,77.0,87.7,13.9,7,勝利
3048,2021-05-20,2021-05-21,33.3,33.6,0.9,1,勝利
5608,2021-05-20,2021-05-21,27.5,30.25,10.0,1,勝利
00646,2021-05-21,2021-05-24,35.63,35.61,-0.06,3,失敗
00647L,2021-05-21,2021-05-28,61.45,62.55,1.79,7,勝利
00770,2021-05-21,2021-05-24,34.33,34.12,-0.61,3,失敗
1711,2021-05-21,2021-05-24,17.8,17.75,-0.28,3,失敗
2317,2021-05-21,2021-05-24,109.5,109.5,0.0,3,失敗
2324,2021-05-21,2021-05-24,23.3,23.3,0.0,3,失敗
2838A,2021-05-21,2021-05-24,52.8,52.8,0.0,3,失敗
6204,2021-05-21,2021-05-28,105.5,117.0,10.9,7,勝利
8406,2021-05-21,2021-05-24,163.0,168.0,3.07,3,勝利
1440,2021-05-24,2021-05-31,28.4,28.0,-1.41,7,失敗
1810,2021-05-24,2021-05-25,11.5,11.3,-1.74,1,失敗
2605,2021-05-24,2021-05-25,26.75,26.2,-2.06,1,失敗
2641,2021-05-24,2021-05-25,17.15,16.95,-1.17,1,失敗
4961,2021-05-24,2021-05-31,276.0,334.0,21.01,7,勝利
5452,2021-05-24,2021-05-25,23.9,24.0,0.42,1,勝利
8016,2021-05-24,2021-05-27,261.0,256.5,-1.72,3,失敗
00650L,2021-05-25,2021-06-01,30.42,31.24,2.7,7,勝利
00715L,2021-05-25,2021-06-01,7.46,7.74,3.75,7,勝利
2399,2021-05-25,2021-05-26,25.0,24.75,-1.0,1,失敗
3006,2021-05-25,2021-06-01,128.5,136.5,6.23,7,勝利
3060,2021-05-25,2021-05-26,26.4,25.6,-3.03,1,失敗
3141,2021-05-25,2021-05-26,60.8,59.4,-2.3,1,失敗
4707,2021-05-25,2021-05-26,13.1,12.9,-1.53,1,失敗
6237,2021-05-25,2021-05-26,111.0,113.0,1.8,1,勝利
6485,2021-05-27,2021-06-03,102.0,114.0,11.76,7,勝利
2823,2021-05-28,2021-06-04,24.65,24.75,0.41,7,勝利
4707,2021-05-28,2021-05-31,12.95,13.05,0.77,3,勝利
1216,2021-05-31,2021-06-01,73.6,74.1,0.68,1,勝利
4904,2021-05-31,2021-06-01,64.4,64.6,0.31,1,勝利
2006,2021-06-02,2021-06-07,51.9,49.4,-4.82,5,失敗
00662,2021-06-03,2021-06-04,48.66,48.14,-1.07,1,失敗
4161,2021-06-03,2021-06-04,28.45,28.55,0.35,1,勝利
4950,2021-06-03,2021-06-04,26.15,26.2,0.19,1,勝利
4402,2021-06-04,2021-06-11,7.79,7.67,-1.54,7,失敗
5102,2021-06-04,2021-06-11,19.6,19.2,-2.04,7,失敗
3372,2021-06-07,2021-06-08,18.4,18.5,0.54,1,勝利
1528,2021-06-08,2021-06-16,10.25,11.3,10.24,8,勝利
4527,2021-06-09,2021-06-10,29.6,29.55,-0.17,1,失敗
4722,2021-06-10,2021-06-11,33.9,33.7,-0.59,1,失敗
3024,2021-06-11,2021-06-21,13.75,13.5,-1.82,10,失敗
3533,2021-06-11,2021-06-15,537.0,540.0,0.56,4,勝利
6172,2021-06-11,2021-06-15,37.5,40.55,8.13,4,勝利
4527,2021-06-15,2021-06-16,30.2,29.5,-2.32,1,失敗
5356,2021-06-15,2021-06-16,29.1,29.0,-0.34,1,失敗
6026,2021-06-15,2021-06-21,17.75,16.8,-5.35,6,失敗
9908,2021-06-16,2021-06-17,33.6,33.45,-0.45,1,失敗
3088,2021-06-17,2021-06-18,54.9,55.0,0.18,1,勝利
8932,2021-06-17,2021-06-24,18.5,18.9,2.16,7,勝利
1471,2021-06-18,2021-06-25,10.1,10.75,6.44,7,勝利
2540,2021-06-18,2021-06-21,71.4,71.8,0.56,3,勝利
9921,2021-06-21,2021-06-22,317.5,314.0,-1.1,1,失敗
00640L,2021-06-22,2021-06-24,28.78,28.49,-1.01,2,失敗
00645,2021-06-22,2021-06-24,25.56,25.48,-0.31,2,失敗
00647L,2021-06-22,2021-06-29,63.2,64.8,2.53,7,勝利
00650L,2021-06-22,2021-06-23,29.74,30.4,2.22,1,勝利
00652,2021-06-22,2021-06-29,26.36,26.2,-0.61,7,失敗
00861,2021-06-22,2021-06-29,28.67,29.07,1.4,7,勝利
1102,2021-06-22,2021-06-23,50.8,50.5,-0.59,1,失敗
1477,2021-06-22,2021-06-29,269.0,269.0,0.0,7,失敗
2883,2021-06-22,2021-06-29,12.65,13.0,2.77,7,勝利
2885,2021-06-22,2021-06-23,25.35,25.45,0.39,1,勝利
3702,2021-06-22,2021-06-23,50.5,50.4,-0.2,1,失敗
4207,2021-06-22,2021-06-23,13.2,13.2,0.0,1,失敗
5871,2021-06-22,2021-06-23,201.5,205.5,1.99,1,勝利
5880,2021-06-22,2021-06-23,21.0,21.05,0.24,1,勝利
6264,2021-06-22,2021-06-23,9.44,9.48,0.42,1,勝利
6505,2021-06-22,2021-06-23,106.0,110.0,3.77,1,勝利
0052,2021-06-23,2021-06-28,125.0,124.2,-0.64,5,失敗
0055,2021-06-23,2021-06-24,21.05,21.17,0.57,1,勝利
006208,2021-06-23,2021-06-30,78.8,79.9,1.4,7,勝利
00668,2021-06-23,2021-06-24,34.54,34.4,-0.41,1,失敗
00701,2021-06-23,2021-06-30,24.02,24.19,0.71,7,勝利
00728,2021-06-23,2021-06-30,28.27,28.7,1.52,7,勝利
1216,2021-06-23,2021-06-24,73.3,73.4,0.14,1,勝利
1402,2021-06-23,2021-06-24,31.65,31.5,-0.47,1,失敗
2106,2021-06-23,2021-06-29,40.7,39.8,-2.21,6,失敗
2227,2021-06-23,2021-06-30,273.0,271.5,-0.55,7,失敗
2330,2021-06-23,2021-06-24,595.0,590.0,-0.84,1,失敗
2451,2021-06-23,2021-06-30,72.2,73.9,2.35,7,勝利
2867,2021-06-23,2021-06-30,9.33,9.34,0.11,7,勝利
2882,2021-06-23,2021-06-24,54.1,53.8,-0.55,1,失敗
2887,2021-06-23,2021-06-30,15.05,15.25,1.33,7,勝利
4722,2021-06-23,2021-06-24,33.75,33.85,0.3,1,勝利
1527,2021-06-24,2021-07-01,51.3,49.85,-2.83,7,失敗
2301,2021-06-24,2021-06-25,64.7,64.1,-0.93,1,失敗
2379,2021-06-24,2021-06-25,510.0,496.5,-2.65,1,失敗
2597,2021-06-24,2021-07-01,144.5,150.5,4.15,7,勝利
4912,2021-06-24,2021-07-01,179.5,173.5,-3.34,7,失敗
6214,2021-06-24,2021-07-01,87.7,90.0,2.62,7,勝利
1615,2021-06-25,2021-06-28,39.35,40.0,1.65,3,勝利
3492,2021-06-25,2021-06-28,18.7,18.9,1.07,3,勝利
5519,2021-06-25,2021-07-02,21.8,21.9,0.46,7,勝利
6167,2021-06-25,2021-07-01,8.6,8.65,0.58,6,勝利
8930,2021-06-25,2021-07-02,15.5,19.45,25.48,7,勝利
9910,2021-06-25,2021-06-29,241.5,233.5,-3.31,4,失敗
2006,2021-06-28,2021-07-05,49.3,57.3,16.23,7,勝利
2836,2021-06-28,2021-06-29,10.85,10.8,-0.46,1,失敗
5209,2021-06-28,2021-06-29,68.4,68.4,0.0,1,失敗
1788,2021-06-29,2021-06-30,135.0,135.0,0.0,1,失敗
8444,2021-06-29,2021-06-30,78.2,78.4,0.26,1,勝利
1303,2021-07-01,2021-07-08,83.9,85.5,1.91,7,勝利
1702,2021-07-01,2021-07-02,51.4,51.8,0.78,1,勝利
4909,2021-07-01,2021-07-08,27.6,27.5,-0.36,7,失敗
5274,2021-07-01,2021-07-08,2115.0,2240.0,5.91,7,勝利
5508,2021-07-01,2021-07-02,48.6,49.6,2.06,1,勝利
6275,2021-07-01,2021-07-02,29.8,29.7,-0.34,1,失敗
1437,2021-07-02,2021-07-05,25.0,25.05,0.2,3,勝利
2236,2021-07-02,2021-07-05,26.6,26.1,-1.88,3,失敗
1702,2021-07-05,2021-07-06,51.1,50.9,-0.39,1,失敗
