股票,進場日,出場日,進場價,出場價,報酬率,持有天數,結果
1742,2021-02-01,2021-02-25,19.15,19.85,3.66,11,未達標
1783,2021-02-01,2021-02-25,22.75,23.85,4.84,11,未達標
1808,2021-02-01,2021-02-25,59.0,62.5,5.93,11,未達標
3303,2021-02-01,2021-02-25,22.05,23.15,4.99,11,未達標
4803,2021-02-01,2021-02-25,36.8,35.6,-3.26,11,未達標
5324,2021-02-01,2021-02-25,10.4,10.7,2.88,11,未達標
6703,2021-02-01,2021-02-03,116.5,110.0,-5.58,2,失敗
8415,2021-02-01,2021-02-25,26.1,26.4,1.15,11,未達標
1444,2021-02-02,2021-02-26,11.7,12.0,2.56,11,未達標
1504,2021-02-02,2021-02-26,29.1,30.35,4.3,11,未達標
1609,2021-02-02,2021-02-26,18.3,20.05,9.56,11,未達標
2007,2021-02-02,2021-02-03,8.86,8.39,-5.3,1,失敗
2101,2021-02-02,2021-02-18,38.5,42.65,10.78,5,勝利
2887E,2021-02-02,2021-02-26,52.5,52.9,0.76,11,未達標
3609,2021-02-02,2021-02-23,32.7,38.4,17.43,8,勝利
3684,2021-02-02,2021-02-26,34.6,37.5,8.38,11,未達標
3703,2021-02-02,2021-02-23,19.5,22.05,13.08,8,勝利
4142,2021-02-02,2021-02-18,48.95,54.1,10.52,5,勝利
6535,2021-02-02,2021-02-26,34.1,33.45,-1.91,11,未達標
8940,2021-02-02,2021-02-25,10.25,11.35,10.73,10,勝利
9904,2021-02-02,2021-02-26,29.3,30.2,3.07,11,未達標
1452,2021-02-03,2021-03-02,17.2,17.4,1.16,11,未達標
1468,2021-02-03,2021-03-02,13.75,15.25,10.91,11,勝利
1589,2021-02-03,2021-03-02,77.3,80.8,4.53,11,未達標
1710,2021-02-03,2021-02-22,18.35,20.4,11.17,6,勝利
2013,2021-02-03,2021-02-23,28.7,31.75,10.63,7,勝利
2462,2021-02-03,2021-03-02,27.5,28.8,4.73,11,未達標
2520,2021-02-03,2021-03-02,32.9,36.85,12.01,11,勝利
2537,2021-02-03,2021-03-02,9.0,9.26,2.89,11,未達標
3018,2021-02-03,2021-03-02,16.1,16.0,-0.62,11,未達標
3027,2021-02-03,2021-02-19,17.9,20.0,11.73,5,勝利
3209,2021-02-03,2021-03-02,22.85,24.6,7.66,11,未達標
4426,2021-02-03,2021-03-02,25.65,26.25,2.34,11,未達標
5701,2021-02-03,2021-02-04,2.7,2.52,-6.67,1,失敗
6125,2021-02-03,2021-03-02,23.85,25.95,8.81,11,未達標
6177,2021-02-03,2021-03-02,28.9,29.85,3.29,11,未達標
6186,2021-02-03,2021-03-02,27.75,28.9,4.14,11,未達標
6446,2021-02-03,2021-02-19,93.9,112.0,19.28,5,勝利
6486,2021-02-03,2021-03-02,79.0,81.5,3.16,11,未達標
6674,2021-02-03,2021-02-23,29.35,34.35,17.04,7,勝利
8478,2021-02-03,2021-02-22,40.55,45.1,11.22,6,勝利
8933,2021-02-03,2021-02-23,10.3,11.8,14.56,7,勝利
9934,2021-02-03,2021-03-02,14.9,16.0,7.38,11,未達標
1752,2021-02-04,2021-03-03,37.6,38.95,3.59,11,未達標
2596,2021-02-04,2021-03-03,20.0,21.5,7.5,11,未達標
3078,2021-02-04,2021-02-19,43.55,52.4,20.32,4,勝利
3234,2021-02-04,2021-02-17,35.8,39.85,11.31,2,勝利
3556,2021-02-04,2021-02-24,57.7,64.5,11.79,7,勝利
4534,2021-02-04,2021-02-17,8.82,9.85,11.68,2,勝利
5220,2021-02-04,2021-03-03,38.95,41.95,7.7,11,未達標
6209,2021-02-04,2021-02-22,34.4,38.65,12.35,5,勝利
6263,2021-02-04,2021-03-03,62.2,62.6,0.64,11,未達標
6715,2021-02-04,2021-03-03,125.5,128.0,1.99,11,未達標
1319,2021-02-05,2021-03-04,35.6,36.4,2.25,11,未達標
1436,2021-02-05,2021-03-04,38.2,38.0,-0.52,11,未達標
1537,2021-02-05,2021-03-04,138.0,144.0,4.35,11,未達標
3232,2021-02-05,2021-03-04,14.65,15.6,6.48,11,未達標
3313,2021-02-05,2021-03-04,10.7,11.2,4.67,11,未達標
4551,2021-02-05,2021-03-04,180.5,179.0,-0.83,11,未達標
4927,2021-02-05,2021-03-04,68.0,68.2,0.29,11,未達標
5206,2021-02-05,2021-03-04,17.25,17.9,3.77,11,未達標
5904,2021-02-05,2021-02-25,580.0,646.0,11.38,7,勝利
6469,2021-02-05,2021-03-04,95.5,98.7,3.35,11,未達標
1101,2021-02-17,2021-03-05,41.25,42.5,3.03,11,未達標
1233,2021-02-17,2021-03-05,34.75,34.55,-0.58,11,未達標
1323,2021-02-17,2021-03-05,32.15,33.85,5.29,11,未達標
1413,2021-02-17,2021-03-05,8.08,8.12,0.5,11,未達標
1717,2021-02-17,2021-03-05,34.3,34.95,1.9,11,未達標
1723,2021-02-17,2021-03-05,104.5,106.0,1.44,11,未達標
1733,2021-02-17,2021-03-05,22.35,22.9,2.46,11,未達標
1736,2021-02-17,2021-03-05,88.8,85.2,-4.05,11,未達標
2027,2021-02-17,2021-02-23,27.65,30.85,11.57,4,勝利
2034,2021-02-17,2021-03-05,25.8,26.45,2.52,11,未達標
2069,2021-02-17,2021-02-23,15.65,17.8,13.74,4,勝利
2101,2021-02-17,2021-03-05,41.85,42.45,1.43,11,未達標
2115,2021-02-17,2021-03-02,44.9,49.9,11.14,8,勝利
2358,2021-02-17,2021-03-05,13.75,14.4,4.73,11,未達標
2425,2021-02-17,2021-03-05,27.45,28.3,3.1,11,未達標
2607,2021-02-17,2021-02-22,16.25,18.0,10.77,3,勝利
2630,2021-02-17,2021-03-05,16.45,16.9,2.74,11,未達標
2736,2021-02-17,2021-03-05,13.0,13.9,6.92,11,未達標
2845,2021-02-17,2021-03-05,10.45,10.65,1.91,11,未達標
3229,2021-02-17,2021-02-26,5.22,6.27,20.11,7,勝利
3230,2021-02-17,2021-03-05,6.46,6.9,6.81,11,未達標
3287,2021-02-17,2021-03-05,25.6,26.75,4.49,11,未達標
3290,2021-02-17,2021-03-05,14.45,14.45,0.0,11,未達標
3617,2021-02-17,2021-03-05,82.2,82.9,0.85,11,未達標
3666,2021-02-17,2021-03-05,62.6,61.2,-2.24,11,未達標
4160,2021-02-17,2021-03-04,23.3,27.25,16.95,10,勝利
4529,2021-02-17,2021-02-23,10.35,11.65,12.56,4,勝利
5287,2021-02-17,2021-03-05,216.0,226.0,4.63,11,未達標
5465,2021-02-17,2021-03-05,18.4,19.05,3.53,11,未達標
5907,2021-02-17,2021-03-05,19.05,19.95,4.72,11,未達標
6023,2021-02-17,2021-03-05,51.8,52.9,2.12,11,未達標
6292,2021-02-17,2021-03-05,36.15,37.3,3.18,11,未達標
6465,2021-02-17,2021-03-05,30.0,29.35,-2.17,11,未達標
8437,2021-02-17,2021-02-22,152.0,174.5,14.8,3,勝利
9902,2021-02-17,2021-03-05,10.85,11.5,5.99,11,未達標
9917,2021-02-17,2021-03-05,87.7,87.6,-0.11,11,未達標
1217,2021-02-18,2021-03-08,8.61,9.02,4.76,11,未達標
1305,2021-02-18,2021-02-23,26.0,29.85,14.81,3,勝利
1446,2021-02-18,2021-03-08,28.95,30.85,6.56,11,未達標
1451,2021-02-18,2021-03-08,16.3,16.35,0.31,11,未達標
1714,2021-02-18,2021-03-08,9.38,9.59,2.24,11,未達標
1727,2021-02-18,2021-03-08,10.9,10.95,0.46,11,未達標
1737,2021-02-18,2021-03-08,32.2,32.55,1.09,11,未達標
2002,2021-02-18,2021-03-08,24.4,25.1,2.87,11,未達標
2017,2021-02-18,2021-03-08,11.15,11.95,7.17,11,未達標
2023,2021-02-18,2021-03-08,12.6,13.25,5.16,11,未達標
2025,2021-02-18,2021-03-08,2.71,2.73,0.74,11,未達標
2065,2021-02-18,2021-03-08,44.6,47.2,5.83,11,未達標
2419,2021-02-18,2021-03-08,23.4,23.55,0.64,11,未達標
2468,2021-02-18,2021-03-08,12.9,13.0,0.78,11,未達標
2489,2021-02-18,2021-03-03,11.35,12.85,13.22,8,勝利
2612,2021-02-18,2021-03-08,33.1,33.5,1.21,11,未達標
3011,2021-02-18,2021-03-08,6.6,6.79,2.88,11,未達標
3050,2021-02-18,2021-02-22,17.35,19.1,10.09,2,勝利
3356,2021-02-18,2021-03-08,27.95,27.25,-2.5,11,未達標
3570,2021-02-18,2021-03-08,80.3,84.5,5.23,11,未達標
3594,2021-02-18,2021-03-08,24.6,24.35,-1.02,11,未達標
3706,2021-02-18,2021-03-08,29.65,30.3,2.19,11,未達標
4120,2021-02-18,2021-03-08,46.5,45.7,-1.72,11,未達標
4121,2021-02-18,2021-03-08,19.35,19.9,2.84,11,未達標
4545,2021-02-18,2021-03-08,29.65,29.4,-0.84,11,未達標
4721,2021-02-18,2021-03-08,63.9,63.3,-0.94,11,未達標
5388,2021-02-18,2021-03-08,73.7,71.1,-3.53,11,未達標
5525,2021-02-18,2021-03-08,21.9,21.65,-1.14,11,未達標
6113,2021-02-18,2021-03-08,12.7,12.35,-2.76,11,未達標
6158,2021-02-18,2021-03-08,32.5,32.0,-1.54,11,未達標
6186,2021-02-18,2021-03-08,28.2,29.2,3.55,11,未達標
6191,2021-02-18,2021-03-02,26.05,28.7,10.17,7,勝利
6449,2021-02-18,2021-03-08,56.1,58.0,3.39,11,未達標
6538,2021-02-18,2021-03-08,161.0,154.0,-4.35,11,未達標
6561,2021-02-18,2021-03-08,302.0,308.0,1.99,11,未達標
6612,2021-02-18,2021-03-08,61.6,63.1,2.44,11,未達標
8011,2021-02-18,2021-03-08,22.2,21.0,-5.41,11,失敗
8176,2021-02-18,2021-03-08,9.0,9.06,0.67,11,未達標
8429,2021-02-18,2021-03-08,8.54,8.48,-0.7,11,未達標
9910,2021-02-18,2021-03-08,185.5,191.0,2.96,11,未達標
9941,2021-02-18,2021-03-08,103.0,110.5,7.28,11,未達標
9955,2021-02-18,2021-03-08,18.25,18.7,2.47,11,未達標
2538,2021-02-19,2021-03-09,9.89,10.1,2.12,11,未達標
3002,2021-02-19,2021-03-09,11.15,11.4,2.24,11,未達標
3580,2021-02-19,2021-02-24,55.6,52.0,-6.47,3,失敗
4111,2021-02-19,2021-03-09,22.7,22.9,0.88,11,未達標
4188,2021-02-19,2021-03-09,19.25,19.15,-0.52,11,未達標
5511,2021-02-19,2021-03-09,30.3,30.5,0.66,11,未達標
6288,2021-02-19,2021-03-05,32.35,30.5,-5.72,9,失敗
8027,2021-02-19,2021-03-09,84.0,79.7,-5.12,11,失敗
1565,2021-02-22,2021-03-10,280.0,288.5,3.04,11,未達標
1598,2021-02-22,2021-03-04,108.0,101.5,-6.02,7,失敗
3297,2021-02-22,2021-03-02,16.9,20.1,18.93,5,勝利
3520,2021-02-22,2021-02-24,14.65,16.45,12.29,2,勝利
4127,2021-02-22,2021-03-02,11.2,10.6,-5.36,5,失敗
4554,2021-02-22,2021-03-05,25.9,30.45,17.57,8,勝利
5015,2021-02-22,2021-03-10,30.7,31.5,2.61,11,未達標
2816,2021-02-23,2021-03-11,20.1,21.55,7.21,11,未達標
3045,2021-02-23,2021-03-11,98.0,98.8,0.82,11,未達標
4745,2021-02-23,2021-03-11,30.5,30.15,-1.15,11,未達標
4904,2021-02-24,2021-03-12,60.8,62.9,3.45,11,未達標
2444,2021-02-25,2021-03-08,16.4,15.15,-7.62,6,失敗
4995,2021-02-25,2021-03-02,38.55,36.6,-5.06,2,失敗
8059,2021-02-26,2021-03-16,10.95,11.1,1.37,11,未達標
5289,2021-03-02,2021-03-17,166.0,169.0,1.81,11,未達標
6456,2021-03-02,2021-03-09,111.5,123.0,10.31,5,勝利
8908,2021-03-02,2021-03-17,50.8,50.8,0.0,11,未達標
5215,2021-03-03,2021-03-18,134.0,144.5,7.84,11,未達標
6532,2021-03-03,2021-03-18,54.2,54.0,-0.37,11,未達標
4120,2021-03-04,2021-03-19,46.4,46.0,-0.86,11,未達標
3025,2021-03-05,2021-03-10,29.9,33.5,12.04,3,勝利
00677U,2021-03-08,2021-03-16,3.27,2.9,-11.31,6,失敗
3622,2021-03-09,2021-03-24,32.3,36.95,14.4,11,勝利
1459,2021-03-10,2021-03-25,8.21,8.5,3.53,11,未達標
1598,2021-03-10,2021-03-17,105.0,116.0,10.48,5,勝利
2498,2021-03-10,2021-03-25,28.5,28.9,1.4,11,未達標
3691,2021-03-10,2021-03-19,184.5,205.5,11.38,7,勝利
3036A,2021-03-11,2021-03-26,47.8,47.9,0.21,11,未達標
4120,2021-03-11,2021-03-26,46.0,45.7,-0.65,11,未達標
5215,2021-03-11,2021-03-26,135.0,138.0,2.22,11,未達標
5478,2021-03-11,2021-03-17,98.3,111.5,13.43,4,勝利
6706,2021-03-11,2021-03-26,161.5,166.5,3.1,11,未達標
00654R,2021-03-15,2021-03-30,9.73,9.79,0.62,11,未達標
4161,2021-03-15,2021-03-30,24.9,25.85,3.82,11,未達標
3289,2021-03-16,2021-03-31,52.9,52.6,-0.57,11,未達標
8068,2021-03-16,2021-03-31,25.05,23.75,-5.19,11,失敗
00670L,2021-03-17,2021-03-19,84.0,79.65,-5.18,2,失敗
3081,2021-03-17,2021-03-23,281.5,266.5,-5.33,4,失敗
4107,2021-03-17,2021-04-01,127.5,129.5,1.57,11,未達標
4502,2021-03-17,2021-04-01,43.3,47.6,9.93,11,未達標
00851,2021-03-18,2021-04-06,29.27,30.46,4.07,11,未達標
1506,2021-03-18,2021-04-06,9.88,9.54,-3.44,11,未達標
4120,2021-03-18,2021-04-06,45.9,45.85,-0.11,11,未達標
8110,2021-03-18,2021-04-06,13.75,14.55,5.82,11,未達標
9955,2021-03-18,2021-04-01,18.9,17.95,-5.03,10,失敗
1586,2021-03-19,2021-04-07,46.35,50.0,7.87,11,未達標
2313,2021-03-19,2021-04-07,43.0,44.5,3.49,11,未達標
4995,2021-03-19,2021-04-07,37.8,36.65,-3.04,11,未達標
5340,2021-03-19,2021-04-06,37.0,35.1,-5.14,10,失敗
6643,2021-03-19,2021-04-06,309.5,361.0,16.64,10,勝利
00688L,2021-03-22,2021-04-08,21.63,21.9,1.25,11,未達標
1536,2021-03-22,2021-04-08,112.5,116.0,3.11,11,未達標
3675,2021-03-22,2021-04-07,70.8,80.4,13.56,10,勝利
6196,2021-03-22,2021-04-08,112.0,121.0,8.04,11,未達標
4551,2021-03-23,2021-04-09,184.5,187.5,1.63,11,未達標
4130,2021-03-24,2021-04-12,28.4,28.8,1.41,11,未達標
6288,2021-03-24,2021-04-12,31.75,31.65,-0.31,11,未達標
00639,2021-03-26,2021-04-14,16.2,16.07,-0.8,11,未達標
00739,2021-03-26,2021-04-14,27.56,27.18,-1.38,11,未達標
2524,2021-03-26,2021-04-14,36.0,35.2,-2.22,11,未達標
3035,2021-03-26,2021-04-07,52.1,57.4,10.17,6,勝利
3374,2021-03-26,2021-04-14,173.0,159.0,-8.09,11,失敗
6213,2021-03-26,2021-04-14,139.5,142.5,2.15,11,未達標
6409,2021-03-26,2021-04-14,1065.0,1135.0,6.57,11,未達標
2881B,2021-03-29,2021-04-15,62.1,61.8,-0.48,11,未達標
3293,2021-03-29,2021-04-15,750.0,769.0,2.53,11,未達標
3642,2021-03-29,2021-04-06,16.0,15.1,-5.63,4,失敗
4736,2021-03-29,2021-04-15,187.0,183.0,-2.14,11,未達標
00670L,2021-03-30,2021-04-08,81.55,91.2,11.83,5,勝利
4147,2021-03-30,2021-04-14,77.8,73.6,-5.4,9,失敗
6021,2021-03-30,2021-04-16,20.25,23.1,14.07,11,勝利
6231,2021-03-30,2021-04-16,91.9,89.2,-2.94,11,未達標
2208,2021-04-01,2021-04-19,22.15,24.6,11.06,10,勝利
2704,2021-04-01,2021-04-20,29.55,29.15,-1.35,11,未達標
3532,2021-04-01,2021-04-07,137.0,152.0,10.95,2,勝利
3665,2021-04-06,2021-04-21,273.5,268.0,-2.01,11,未達標
3533,2021-04-07,2021-04-13,499.5,470.0,-5.91,4,失敗
00653L,2021-04-08,2021-04-12,35.93,33.41,-7.01,2,失敗
2049,2021-04-08,2021-04-23,415.5,416.5,0.24,11,未達標
6021,2021-04-08,2021-04-16,20.2,23.1,14.36,6,勝利
4171,2021-04-09,2021-04-19,121.0,114.5,-5.37,6,失敗
2101,2021-04-12,2021-04-27,41.8,44.15,5.62,11,未達標
5321,2021-04-12,2021-04-26,33.1,39.0,17.82,10,勝利
5457,2021-04-12,2021-04-22,85.8,81.0,-5.59,8,失敗
00665L,2021-04-14,2021-04-29,25.58,25.55,-0.12,11,未達標
00703,2021-04-14,2021-04-29,25.72,25.48,-0.93,11,未達標
2049,2021-04-14,2021-04-29,423.0,425.0,0.47,11,未達標
3081,2021-04-15,2021-04-29,266.5,247.0,-7.32,10,失敗
4426,2021-04-15,2021-05-03,26.7,27.35,2.43,11,未達標
9927,2021-04-15,2021-05-03,29.75,31.1,4.54,11,未達標
1589,2021-04-16,2021-05-04,80.8,81.9,1.36,11,未達標
2542,2021-04-16,2021-05-04,43.6,44.35,1.72,11,未達標
4995,2021-04-16,2021-05-04,36.35,35.5,-2.34,11,未達標
6598,2021-04-16,2021-04-22,47.7,45.2,-5.24,4,失敗
1464,2021-04-19,2021-05-05,17.85,18.05,1.12,11,未達標
00677U,2021-04-20,2021-04-28,1.75,1.65,-5.71,6,失敗
2881B,2021-04-20,2021-05-06,62.1,61.9,-0.32,11,未達標
3642,2021-04-20,2021-05-04,15.6,14.55,-6.73,9,失敗
4995,2021-04-21,2021-05-07,36.35,35.4,-2.61,11,未達標
6492,2021-04-21,2021-04-22,168.5,155.0,-8.01,1,失敗
00703,2021-04-23,2021-05-10,25.57,24.21,-5.32,10,失敗
1569,2021-04-26,2021-05-04,31.2,28.6,-8.33,5,失敗
1808,2021-04-26,2021-05-12,56.7,52.1,-8.11,11,失敗
2755,2021-04-26,2021-05-12,58.7,52.1,-11.24,11,失敗
3708,2021-04-26,2021-05-04,144.5,132.0,-8.65,5,失敗
8084,2021-04-26,2021-05-04,82.6,78.0,-5.57,5,失敗
3206,2021-04-27,2021-05-03,37.4,34.95,-6.55,3,失敗
4155,2021-04-27,2021-05-06,26.7,25.3,-5.24,6,失敗
4555,2021-04-27,2021-05-03,56.5,52.0,-7.96,3,失敗
4580,2021-04-27,2021-05-12,95.5,88.8,-7.02,10,失敗
5283,2021-04-27,2021-05-06,126.5,120.0,-5.14,6,失敗
6112,2021-04-27,2021-05-12,43.2,40.55,-6.13,10,失敗
6446,2021-04-27,2021-05-03,90.9,85.8,-5.61,3,失敗
6515,2021-04-27,2021-05-03,375.5,351.5,-6.39,3,失敗
6598,2021-04-27,2021-05-04,48.25,45.7,-5.28,4,失敗
4745,2021-04-28,2021-05-12,29.55,27.3,-7.61,9,失敗
6288,2021-04-28,2021-05-11,32.35,29.8,-7.88,8,失敗
6441,2021-04-28,2021-05-03,118.5,110.5,-6.75,2,失敗
6023,2021-04-29,2021-05-17,52.5,49.25,-6.19,11,失敗
00632R,2021-05-03,2021-05-17,5.79,6.46,11.57,10,勝利
00676R,2021-05-03,2021-05-13,3.58,3.94,10.06,8,勝利
8068,2021-05-03,2021-05-12,23.1,20.3,-12.12,7,失敗
3713,2021-05-04,2021-05-11,48.35,44.95,-7.03,5,失敗
1808,2021-05-07,2021-05-12,56.1,52.1,-7.13,3,失敗
6112,2021-05-07,2021-05-12,43.7,40.55,-7.21,3,失敗
6510,2021-05-07,2021-05-12,709.0,632.0,-10.86,3,失敗
006205,2021-05-11,2021-05-26,37.42,39.6,5.83,11,未達標
00636,2021-05-11,2021-05-26,26.79,28.76,7.35,11,未達標
3205,2021-05-13,2021-05-20,30.3,28.5,-5.94,5,失敗
1203,2021-05-17,2021-05-19,37.95,36.0,-5.14,2,失敗
6180,2021-05-17,2021-06-01,66.6,64.5,-3.15,11,未達標
3552,2021-05-18,2021-05-24,171.0,194.0,13.45,4,勝利
4137,2021-05-18,2021-06-02,207.0,210.5,1.69,11,未達標
1742,2021-05-21,2021-06-07,16.3,15.4,-5.52,11,失敗
4198,2021-05-21,2021-05-31,7.0,6.57,-6.14,6,失敗
00640L,2021-05-24,2021-06-08,27.73,29.21,5.34,11,未達標
00717,2021-05-24,2021-06-08,16.72,16.78,0.36,11,未達標
00737,2021-05-24,2021-06-08,31.2,32.57,4.39,11,未達標
00762,2021-05-24,2021-06-08,36.58,38.79,6.04,11,未達標
00830,2021-05-24,2021-06-08,26.9,27.96,3.94,11,未達標
00851,2021-05-24,2021-06-08,29.41,30.41,3.4,11,未達標
3044,2021-05-24,2021-06-08,128.5,127.0,-1.17,11,未達標
3189,2021-05-24,2021-05-31,96.0,109.5,14.06,5,勝利
0050,2021-05-25,2021-06-09,134.4,135.5,0.82,11,未達標
0052,2021-05-25,2021-06-09,122.0,122.6,0.49,11,未達標
0057,2021-05-25,2021-06-09,91.25,92.0,0.82,11,未達標
006208,2021-05-25,2021-06-09,77.5,77.75,0.32,11,未達標
00690,2021-05-25,2021-06-09,32.16,32.21,0.16,11,未達標
00736,2021-05-25,2021-06-09,23.27,23.74,2.02,11,未達標
00876,2021-05-25,2021-06-09,28.32,28.65,1.17,11,未達標
1503,2021-05-25,2021-06-09,50.4,51.6,2.38,11,未達標
2303,2021-05-25,2021-06-09,51.9,50.7,-2.31,11,未達標
2330,2021-05-25,2021-06-09,583.0,586.0,0.51,11,未達標
3131,2021-05-25,2021-06-04,324.0,372.5,14.97,8,勝利
3141,2021-05-25,2021-05-31,60.8,68.2,12.17,4,勝利
3576,2021-05-25,2021-06-09,13.3,12.95,-2.63,11,未達標
6509,2021-05-25,2021-06-09,29.3,30.45,3.92,11,未達標
6661,2021-05-25,2021-06-09,27.05,26.7,-1.29,11,未達標
6803,2021-05-25,2021-06-09,222.0,225.5,1.58,11,未達標
00735,2021-05-26,2021-06-10,33.11,33.73,1.87,11,未達標
1337,2021-05-26,2021-06-10,7.8,7.88,1.03,11,未達標
2841,2021-05-26,2021-06-07,7.24,6.8,-6.08,8,失敗
3005,2021-05-26,2021-06-10,50.7,49.55,-2.27,11,未達標
3360,2021-05-26,2021-06-10,15.65,15.55,-0.64,11,未達標
4735,2021-05-26,2021-06-07,85.6,79.0,-7.71,8,失敗
4972,2021-05-26,2021-06-10,34.0,35.05,3.09,11,未達標
4989,2021-05-26,2021-06-10,38.95,44.0,12.97,11,勝利
5434,2021-05-26,2021-06-04,130.5,121.5,-6.9,7,失敗
5452,2021-05-26,2021-06-01,25.6,29.95,16.99,4,勝利
5530,2021-05-26,2021-05-28,49.6,59.9,20.77,2,勝利
6208,2021-05-26,2021-06-10,40.15,40.1,-0.12,11,未達標
6486,2021-05-26,2021-06-10,77.8,77.7,-0.13,11,未達標
6592,2021-05-26,2021-06-10,82.2,83.6,1.7,11,未達標
8215,2021-05-26,2021-06-10,25.25,25.85,2.38,11,未達標
1789,2021-05-27,2021-06-11,27.8,27.45,-1.26,11,未達標
2365,2021-05-27,2021-06-08,12.8,12.15,-5.08,8,失敗
2633,2021-05-27,2021-06-11,29.25,29.65,1.37,11,未達標
2707,2021-05-27,2021-06-11,136.5,144.5,5.86,11,未達標
2727,2021-05-27,2021-06-04,132.5,146.0,10.19,6,勝利
3036A,2021-05-27,2021-06-11,47.45,47.6,0.32,11,未達標
3040,2021-05-27,2021-06-11,48.9,49.9,2.04,11,未達標
4155,2021-05-27,2021-06-11,24.35,25.7,5.54,11,未達標
4438,2021-05-27,2021-06-11,128.0,128.0,0.0,11,未達標
4803,2021-05-27,2021-06-11,29.25,30.45,4.1,11,未達標
5310,2021-05-27,2021-06-04,14.5,13.7,-5.52,6,失敗
6449,2021-05-27,2021-06-11,60.2,59.4,-1.33,11,未達標
6477,2021-05-27,2021-06-11,45.1,44.15,-2.11,11,未達標
8101,2021-05-27,2021-06-11,2.73,2.69,-1.47,11,未達標
8462,2021-05-27,2021-06-11,142.0,144.0,1.41,11,未達標
00713,2021-05-28,2021-06-15,42.06,42.78,1.71,11,未達標
1227,2021-05-28,2021-06-15,52.6,54.3,3.23,11,未達標
1442,2021-05-28,2021-06-15,17.35,17.5,0.86,11,未達標
1599,2021-05-28,2021-06-15,40.95,42.55,3.91,11,未達標
2420,2021-05-28,2021-06-15,36.9,38.4,4.07,11,未達標
2436,2021-05-28,2021-06-15,69.2,74.1,7.08,11,未達標
2489,2021-05-28,2021-06-15,17.6,17.3,-1.7,11,未達標
2509,2021-05-28,2021-06-15,19.55,20.05,2.56,11,未達標
2816,2021-05-28,2021-06-15,20.5,20.5,0.0,11,未達標
3015,2021-05-28,2021-06-15,43.7,45.8,4.81,11,未達標
3018,2021-05-28,2021-06-15,16.5,16.1,-2.42,11,未達標
3090,2021-05-28,2021-06-15,52.9,53.9,1.89,11,未達標
3390,2021-05-28,2021-06-10,15.8,17.5,10.76,9,勝利
3708,2021-05-28,2021-06-09,118.0,111.0,-5.93,8,失敗
4129,2021-05-28,2021-06-15,32.55,33.95,4.3,11,未達標
4541,2021-05-28,2021-06-03,19.8,22.85,15.4,4,勝利
5356,2021-05-28,2021-06-15,29.15,29.1,-0.17,11,未達標
6136,2021-05-28,2021-06-15,17.4,18.15,4.31,11,未達標
6154,2021-05-28,2021-06-09,13.15,14.7,11.79,8,勝利
6164,2021-05-28,2021-06-15,10.1,10.3,1.98,11,未達標
6190,2021-05-28,2021-06-07,24.2,26.7,10.33,6,勝利
6220,2021-05-28,2021-06-15,23.5,24.0,2.13,11,未達標
6270,2021-05-28,2021-06-15,21.3,21.85,2.58,11,未達標
6416,2021-05-28,2021-06-15,118.5,119.0,0.42,11,未達標
8271,2021-05-28,2021-06-15,45.15,46.9,3.88,11,未達標
8416,2021-05-28,2021-06-15,118.0,120.0,1.69,11,未達標
9902,2021-05-28,2021-06-15,13.1,13.75,4.96,11,未達標
1303,2021-05-31,2021-06-16,84.4,85.0,0.71,11,未達標
1312,2021-05-31,2021-06-07,26.8,29.8,11.19,5,勝利
1707,2021-05-31,2021-06-16,166.5,170.0,2.1,11,未達標
1737,2021-05-31,2021-06-16,32.0,32.6,1.88,11,未達標
2107,2021-05-31,2021-06-16,24.1,24.55,1.87,11,未達標
2358,2021-05-31,2021-06-07,14.8,13.85,-6.42,5,失敗
2383,2021-05-31,2021-06-10,164.0,196.5,19.82,8,勝利
2516,2021-05-31,2021-06-16,6.2,6.16,-0.65,11,未達標
2736,2021-05-31,2021-06-16,15.45,16.05,3.88,11,未達標
2897,2021-05-31,2021-06-16,7.04,6.93,-1.56,11,未達標
2905,2021-05-31,2021-06-16,22.1,22.4,1.36,11,未達標
3088,2021-05-31,2021-06-16,54.9,54.8,-0.18,11,未達標
3171,2021-05-31,2021-06-16,23.9,25.5,6.69,11,未達標
3372,2021-05-31,2021-06-16,18.7,19.15,2.41,11,未達標
3481,2021-05-31,2021-06-09,24.35,22.3,-8.42,7,失敗
4506,2021-05-31,2021-06-16,58.9,59.0,0.17,11,未達標
4532,2021-05-31,2021-06-16,20.35,20.1,-1.23,11,未達標
4908,2021-05-31,2021-06-16,28.75,28.7,-0.17,11,未達標
5340,2021-05-31,2021-06-16,34.85,34.6,-0.72,11,未達標
5508,2021-05-31,2021-06-16,50.0,48.45,-3.1,11,未達標
6167,2021-05-31,2021-06-16,8.43,8.8,4.39,11,未達標
6170,2021-05-31,2021-06-09,25.2,23.6,-6.35,7,失敗
6214,2021-05-31,2021-06-16,87.7,88.6,1.03,11,未達標
6596,2021-05-31,2021-06-16,50.8,50.2,-1.18,11,未達標
6613,2021-05-31,2021-06-16,132.0,139.0,5.3,11,未達標
8261,2021-05-31,2021-06-16,68.3,72.0,5.42,11,未達標
8299,2021-05-31,2021-06-16,488.0,490.5,0.51,11,未達標
8424,2021-05-31,2021-06-16,57.5,57.8,0.52,11,未達標
8926,2021-05-31,2021-06-16,39.0,38.6,-1.03,11,未達標
